snapshot_id,snapshot_date,dc_location,region,sku_id,on_hand_units,available_units,required_demand_units,availability_percentage,stockout_status,reorder_in_transit_units
INV-SNAP-15730,2026-01-07,Seattle-DC-02,NA-West,SKU-2205,3124,2639,2768,95.34,false,5000
INV-SNAP-15731,2026-01-08,Atlanta-DC-01,NA-East,SKU-8821,3702,3071,3169,96.91,false,3000
INV-SNAP-15732,2026-01-08,Atlanta-DC-01,NA-East,SKU-4410,3302,2891,2967,97.44,false,1500
INV-SNAP-15733,2026-01-08,Atlanta-DC-01,NA-East,SKU-5520,3167,2532,2654,95.4,false,3000
INV-SNAP-15734,2026-01-08,Atlanta-DC-01,NA-East,SKU-9930,3072,2565,2711,94.61,false,3000
INV-SNAP-15735,2026-01-08,Atlanta-DC-01,NA-East,SKU-2205,3369,3020,3185,94.82,false,5000
INV-SNAP-15736,2026-01-08,Charlotte-DC-02,NA-East,SKU-8821,2854,2508,2638,95.07,false,5000
INV-SNAP-15737,2026-01-08,Charlotte-DC-02,NA-East,SKU-4410,3155,2669,2771,96.32,false,3000
INV-SNAP-15738,2026-01-08,Charlotte-DC-02,NA-East,SKU-5520,3220,2888,2997,96.36,false,0
INV-SNAP-15739,2026-01-08,Charlotte-DC-02,NA-East,SKU-9930,3243,2646,2725,97.1,false,0
INV-SNAP-15740,2026-01-08,Charlotte-DC-02,NA-East,SKU-2205,3042,2606,2679,97.28,false,5000
INV-SNAP-15741,2026-01-08,Chicago-DC-01,NA-Central,SKU-8821,3008,2650,2748,96.43,false,5000
INV-SNAP-15742,2026-01-08,Chicago-DC-01,NA-Central,SKU-4410,2928,2559,2672,95.77,false,0
INV-SNAP-15743,2026-01-08,Chicago-DC-01,NA-Central,SKU-5520,3216,2716,2812,96.59,false,3000
INV-SNAP-15744,2026-01-08,Chicago-DC-01,NA-Central,SKU-9930,3103,2513,2616,96.06,false,1500
INV-SNAP-15745,2026-01-08,Chicago-DC-01,NA-Central,SKU-2205,2846,2495,2629,94.9,false,0
INV-SNAP-15746,2026-01-08,Dallas-DC-02,NA-Central,SKU-8821,3528,2984,3106,96.07,false,0
INV-SNAP-15747,2026-01-08,Dallas-DC-02,NA-Central,SKU-4410,2961,2555,2692,94.91,false,0
INV-SNAP-15748,2026-01-08,Dallas-DC-02,NA-Central,SKU-5520,3120,2591,2676,96.82,false,1500
INV-SNAP-15749,2026-01-08,Dallas-DC-02,NA-Central,SKU-9930,3633,3041,3221,94.41,false,1500
INV-SNAP-15750,2026-01-08,Dallas-DC-02,NA-Central,SKU-2205,3241,2559,2644,96.79,false,1500
INV-SNAP-15751,2026-01-08,Reno-DC-01,NA-West,SKU-8821,3395,3038,3129,97.09,false,5000
INV-SNAP-15752,2026-01-08,Reno-DC-01,NA-West,SKU-4410,3468,2969,3092,96.02,false,0
INV-SNAP-15753,2026-01-08,Reno-DC-01,NA-West,SKU-5520,3115,2574,2634,97.72,false,5000
INV-SNAP-15754,2026-01-08,Reno-DC-01,NA-West,SKU-9930,3237,2611,2717,96.1,false,3000
INV-SNAP-15755,2026-01-08,Reno-DC-01,NA-West,SKU-2205,3750,3090,3238,95.43,false,0
INV-SNAP-15756,2026-01-08,Seattle-DC-02,NA-West,SKU-8821,3023,2671,2838,94.12,false,1500
INV-SNAP-15757,2026-01-08,Seattle-DC-02,NA-West,SKU-4410,3239,2543,2630,96.69,false,5000
INV-SNAP-15758,2026-01-08,Seattle-DC-02,NA-West,SKU-5520,3770,3207,3290,97.48,false,3000
INV-SNAP-15759,2026-01-08,Seattle-DC-02,NA-West,SKU-9930,3044,2732,2800,97.57,false,0
INV-SNAP-15760,2026-01-08,Seattle-DC-02,NA-West,SKU-2205,3352,2970,3046,97.5,false,1500
INV-SNAP-15761,2026-01-09,Atlanta-DC-01,NA-East,SKU-8821,3591,2989,3125,95.65,false,0
INV-SNAP-15762,2026-01-09,Atlanta-DC-01,NA-East,SKU-4410,3252,2760,2906,94.98,false,0
INV-SNAP-15763,2026-01-09,Atlanta-DC-01,NA-East,SKU-5520,3382,2713,2846,95.33,false,5000
INV-SNAP-15764,2026-01-09,Atlanta-DC-01,NA-East,SKU-9930,2935,2530,2623,96.45,false,1500
INV-SNAP-15765,2026-01-09,Atlanta-DC-01,NA-East,SKU-2205,2901,2597,2700,96.19,false,0
INV-SNAP-15766,2026-01-09,Charlotte-DC-02,NA-East,SKU-8821,3456,3099,3218,96.3,false,0
INV-SNAP-15767,2026-01-09,Charlotte-DC-02,NA-East,SKU-4410,3464,2943,3013,97.68,false,5000
INV-SNAP-15768,2026-01-09,Charlotte-DC-02,NA-East,SKU-5520,3358,2871,2949,97.36,false,0
INV-SNAP-15769,2026-01-09,Charlotte-DC-02,NA-East,SKU-9930,3335,2863,3014,94.99,false,1500
INV-SNAP-15770,2026-01-09,Charlotte-DC-02,NA-East,SKU-2205,3172,2828,2944,96.06,false,1500
INV-SNAP-15771,2026-01-09,Chicago-DC-01,NA-Central,SKU-8821,3617,3181,3298,96.45,false,0
INV-SNAP-15772,2026-01-09,Chicago-DC-01,NA-Central,SKU-4410,3216,2635,2757,95.57,false,3000
INV-SNAP-15773,2026-01-09,Chicago-DC-01,NA-Central,SKU-5520,3437,2895,2968,97.54,false,0
INV-SNAP-15774,2026-01-09,Chicago-DC-01,NA-Central,SKU-9930,3690,3140,3230,97.21,false,5000
INV-SNAP-15775,2026-01-09,Chicago-DC-01,NA-Central,SKU-2205,3417,2849,2931,97.2,false,3000
INV-SNAP-15776,2026-01-09,Dallas-DC-02,NA-Central,SKU-8821,2919,2545,2682,94.89,false,3000
INV-SNAP-15777,2026-01-09,Dallas-DC-02,NA-Central,SKU-4410,3271,2668,2797,95.39,false,3000
INV-SNAP-15778,2026-01-09,Dallas-DC-02,NA-Central,SKU-5520,3746,3052,3182,95.91,false,1500
INV-SNAP-15779,2026-01-09,Dallas-DC-02,NA-Central,SKU-9930,3204,2851,3011,94.69,false,5000
INV-SNAP-15780,2026-01-09,Dallas-DC-02,NA-Central,SKU-2205,3383,2902,3019,96.12,false,5000
INV-SNAP-15781,2026-01-09,Reno-DC-01,NA-West,SKU-8821,3161,2859,2937,97.34,false,5000
INV-SNAP-15782,2026-01-09,Reno-DC-01,NA-West,SKU-4410,3439,2825,2937,96.19,false,5000
INV-SNAP-15783,2026-01-09,Reno-DC-01,NA-West,SKU-5520,3207,2597,2718,95.55,false,5000
INV-SNAP-15784,2026-01-09,Reno-DC-01,NA-West,SKU-9930,2954,2514,2608,96.4,false,1500
INV-SNAP-15785,2026-01-09,Reno-DC-01,NA-West,SKU-2205,2928,2485,2634,94.34,false,1500
INV-SNAP-15786,2026-01-09,Seattle-DC-02,NA-West,SKU-8821,3651,3078,3186,96.61,false,3000
INV-SNAP-15787,2026-01-09,Seattle-DC-02,NA-West,SKU-4410,3935,3236,3385,95.6,false,0
INV-SNAP-15788,2026-01-09,Seattle-DC-02,NA-West,SKU-5520,3365,2792,2942,94.9,false,5000
INV-SNAP-15789,2026-01-09,Seattle-DC-02,NA-West,SKU-9930,3648,3028,3137,96.53,false,5000
INV-SNAP-15790,2026-01-09,Seattle-DC-02,NA-West,SKU-2205,3599,3029,3143,96.37,false,5000
INV-SNAP-15791,2026-01-10,Atlanta-DC-01,NA-East,SKU-8821,3436,2959,3123,94.75,false,1500
INV-SNAP-15792,2026-01-10,Atlanta-DC-01,NA-East,SKU-4410,2966,2656,2715,97.83,false,5000
INV-SNAP-15793,2026-01-10,Atlanta-DC-01,NA-East,SKU-5520,3386,3055,3182,96.01,false,3000
INV-SNAP-15794,2026-01-10,Atlanta-DC-01,NA-East,SKU-9930,3283,2802,2940,95.31,false,0
INV-SNAP-15795,2026-01-10,Atlanta-DC-01,NA-East,SKU-2205,3499,2966,3116,95.19,false,0
INV-SNAP-15796,2026-01-10,Charlotte-DC-02,NA-East,SKU-8821,3509,3020,3192,94.61,false,0
INV-SNAP-15797,2026-01-10,Charlotte-DC-02,NA-East,SKU-4410,3016,2605,2717,95.88,false,3000
INV-SNAP-15798,2026-01-10,Charlotte-DC-02,NA-East,SKU-5520,3408,3049,3124,97.6,false,0
INV-SNAP-15799,2026-01-10,Charlotte-DC-02,NA-East,SKU-9930,3552,2857,2968,96.26,false,3000
INV-SNAP-15800,2026-01-10,Charlotte-DC-02,NA-East,SKU-2205,3083,2652,2735,96.97,false,0
INV-SNAP-15801,2026-01-10,Chicago-DC-01,NA-Central,SKU-8821,2967,2644,2702,97.85,false,0
INV-SNAP-15802,2026-01-10,Chicago-DC-01,NA-Central,SKU-4410,3739,3098,3213,96.42,false,5000
INV-SNAP-15803,2026-01-10,Chicago-DC-01,NA-Central,SKU-5520,3063,2682,2774,96.68,false,1500
INV-SNAP-15804,2026-01-10,Chicago-DC-01,NA-Central,SKU-9930,3172,2856,2927,97.57,false,3000
INV-SNAP-15805,2026-01-10,Chicago-DC-01,NA-Central,SKU-2205,3829,3134,3332,94.06,false,3000
INV-SNAP-15806,2026-01-10,Dallas-DC-02,NA-Central,SKU-8821,3633,3108,3194,97.31,false,1500
INV-SNAP-15807,2026-01-10,Dallas-DC-02,NA-Central,SKU-4410,3268,2684,2810,95.52,false,1500
INV-SNAP-15808,2026-01-10,Dallas-DC-02,NA-Central,SKU-5520,3782,3208,3341,96.02,false,0
INV-SNAP-15809,2026-01-10,Dallas-DC-02,NA-Central,SKU-9930,3536,2962,3052,97.05,false,1500
INV-SNAP-15810,2026-01-10,Dallas-DC-02,NA-Central,SKU-2205,3677,3029,3169,95.58,false,3000
INV-SNAP-15811,2026-01-10,Reno-DC-01,NA-West,SKU-8821,3648,3160,3305,95.61,false,3000
INV-SNAP-15812,2026-01-10,Reno-DC-01,NA-West,SKU-4410,3145,2815,2903,96.97,false,5000
INV-SNAP-15813,2026-01-10,Reno-DC-01,NA-West,SKU-5520,3289,2591,2732,94.84,false,5000
INV-SNAP-15814,2026-01-10,Reno-DC-01,NA-West,SKU-9930,3752,3280,3382,96.98,false,5000
INV-SNAP-15815,2026-01-10,Reno-DC-01,NA-West,SKU-2205,3571,2943,3130,94.03,false,0
INV-SNAP-15816,2026-01-10,Seattle-DC-02,NA-West,SKU-8821,3215,2733,2858,95.63,false,0
INV-SNAP-15817,2026-01-10,Seattle-DC-02,NA-West,SKU-4410,3494,2982,3164,94.25,false,3000
INV-SNAP-15818,2026-01-10,Seattle-DC-02,NA-West,SKU-5520,3425,2787,2955,94.31,false,0
INV-SNAP-15819,2026-01-10,Seattle-DC-02,NA-West,SKU-9930,3180,2643,2800,94.39,false,1500
INV-SNAP-15820,2026-01-10,Seattle-DC-02,NA-West,SKU-2205,3322,2685,2851,94.18,false,1500
INV-SNAP-15821,2026-01-11,Atlanta-DC-01,NA-East,SKU-8821,3619,3196,3328,96.03,false,5000
INV-SNAP-15822,2026-01-11,Atlanta-DC-01,NA-East,SKU-4410,3761,3107,3238,95.95,false,5000
INV-SNAP-15823,2026-01-11,Atlanta-DC-01,NA-East,SKU-5520,3058,2579,2652,97.25,false,3000
INV-SNAP-15824,2026-01-11,Atlanta-DC-01,NA-East,SKU-9930,3681,3206,3331,96.25,false,0
INV-SNAP-15825,2026-01-11,Atlanta-DC-01,NA-East,SKU-2205,3150,2637,2778,94.92,false,0
INV-SNAP-15826,2026-01-11,Charlotte-DC-02,NA-East,SKU-8821,3532,3081,3221,95.65,false,3000
INV-SNAP-15827,2026-01-11,Charlotte-DC-02,NA-East,SKU-4410,3650,3194,3314,96.38,false,3000
INV-SNAP-15828,2026-01-11,Charlotte-DC-02,NA-East,SKU-5520,3455,3101,3256,95.24,false,0
INV-SNAP-15829,2026-01-11,Charlotte-DC-02,NA-East,SKU-9930,3466,2980,3142,94.84,false,5000
INV-SNAP-15830,2026-01-11,Charlotte-DC-02,NA-East,SKU-2205,3202,2640,2709,97.45,false,3000
INV-SNAP-15831,2026-01-11,Chicago-DC-01,NA-Central,SKU-8821,3334,2885,2955,97.63,false,3000
INV-SNAP-15832,2026-01-11,Chicago-DC-01,NA-Central,SKU-4410,3433,2768,2944,94.02,false,1500
INV-SNAP-15833,2026-01-11,Chicago-DC-01,NA-Central,SKU-5520,3162,2577,2708,95.16,false,1500
INV-SNAP-15834,2026-01-11,Chicago-DC-01,NA-Central,SKU-9930,3123,2608,2755,94.66,false,0
INV-SNAP-15835,2026-01-11,Chicago-DC-01,NA-Central,SKU-2205,3131,2710,2823,96.0,false,1500
INV-SNAP-15836,2026-01-11,Dallas-DC-02,NA-Central,SKU-8821,3260,2638,2785,94.72,false,0
INV-SNAP-15837,2026-01-11,Dallas-DC-02,NA-Central,SKU-4410,3568,2933,3078,95.29,false,1500
INV-SNAP-15838,2026-01-11,Dallas-DC-02,NA-Central,SKU-5520,3563,3037,3215,94.46,false,3000
INV-SNAP-15839,2026-01-11,Dallas-DC-02,NA-Central,SKU-9930,3300,2764,2840,97.32,false,5000
INV-SNAP-15840,2026-01-11,Dallas-DC-02,NA-Central,SKU-2205,3563,3013,3157,95.44,false,3000
INV-SNAP-15841,2026-01-11,Reno-DC-01,NA-West,SKU-8821,3434,2850,2951,96.58,false,5000
INV-SNAP-15842,2026-01-11,Reno-DC-01,NA-West,SKU-4410,3271,2872,2935,97.85,false,5000
INV-SNAP-15843,2026-01-11,Reno-DC-01,NA-West,SKU-5520,3246,2734,2815,97.12,false,0
INV-SNAP-15844,2026-01-11,Reno-DC-01,NA-West,SKU-9930,3278,2774,2886,96.12,false,5000
INV-SNAP-15845,2026-01-11,Reno-DC-01,NA-West,SKU-2205,3213,2544,2669,95.32,false,0
INV-SNAP-15846,2026-01-11,Seattle-DC-02,NA-West,SKU-8821,3504,2954,3036,97.3,false,0
INV-SNAP-15847,2026-01-11,Seattle-DC-02,NA-West,SKU-4410,3416,2821,2890,97.61,false,1500
INV-SNAP-15848,2026-01-11,Seattle-DC-02,NA-West,SKU-5520,3582,3043,3155,96.45,false,0
INV-SNAP-15849,2026-01-11,Seattle-DC-02,NA-West,SKU-9930,3232,2811,2953,95.19,false,0
INV-SNAP-15850,2026-01-11,Seattle-DC-02,NA-West,SKU-2205,3837,3157,3345,94.38,false,1500
INV-SNAP-15851,2026-01-12,Atlanta-DC-01,NA-East,SKU-8821,3497,2990,3181,94.0,false,5000
INV-SNAP-15852,2026-01-12,Atlanta-DC-01,NA-East,SKU-4410,3029,2602,2730,95.31,false,0
INV-SNAP-15853,2026-01-12,Atlanta-DC-01,NA-East,SKU-5520,3386,2705,2818,95.99,false,5000
INV-SNAP-15854,2026-01-12,Atlanta-DC-01,NA-East,SKU-9930,3805,3162,3358,94.16,false,1500
INV-SNAP-15855,2026-01-12,Atlanta-DC-01,NA-East,SKU-2205,3138,2627,2710,96.94,false,5000
INV-SNAP-15856,2026-01-12,Charlotte-DC-02,NA-East,SKU-8821,3255,2757,2886,95.53,false,0
INV-SNAP-15857,2026-01-12,Charlotte-DC-02,NA-East,SKU-4410,3443,3017,3122,96.64,false,0
INV-SNAP-15858,2026-01-12,Charlotte-DC-02,NA-East,SKU-5520,3275,2853,2951,96.68,false,5000
INV-SNAP-15859,2026-01-12,Charlotte-DC-02,NA-East,SKU-9930,3098,2573,2673,96.26,false,0
INV-SNAP-15860,2026-01-12,Charlotte-DC-02,NA-East,SKU-2205,3463,3102,3203,96.85,false,1500
INV-SNAP-15861,2026-01-12,Chicago-DC-01,NA-Central,SKU-8821,3393,3049,3115,97.88,false,1500
INV-SNAP-15862,2026-01-12,Chicago-DC-01,NA-Central,SKU-4410,3693,3119,3313,94.14,false,5000
INV-SNAP-15863,2026-01-12,Chicago-DC-01,NA-Central,SKU-5520,3359,2936,3077,95.42,false,3000
INV-SNAP-15864,2026-01-12,Chicago-DC-01,NA-Central,SKU-9930,3508,2837,2953,96.07,false,0
INV-SNAP-15865,2026-01-12,Chicago-DC-01,NA-Central,SKU-2205,3376,2903,3061,94.84,false,5000
INV-SNAP-15866,2026-01-12,Dallas-DC-02,NA-Central,SKU-8821,3590,3054,3148,97.01,false,3000
INV-SNAP-15867,2026-01-12,Dallas-DC-02,NA-Central,SKU-4410,3875,3228,3326,97.05,false,1500
INV-SNAP-15868,2026-01-12,Dallas-DC-02,NA-Central,SKU-5520,3222,2900,3011,96.31,false,5000
INV-SNAP-15869,2026-01-12,Dallas-DC-02,NA-Central,SKU-9930,3319,2757,2822,97.7,false,3000
INV-SNAP-15870,2026-01-12,Dallas-DC-02,NA-Central,SKU-2205,3475,3064,3173,96.56,false,0
INV-SNAP-15871,2026-01-12,Reno-DC-01,NA-West,SKU-8821,3219,2666,2799,95.25,false,1500
INV-SNAP-15872,2026-01-12,Reno-DC-01,NA-West,SKU-4410,3545,2856,2955,96.65,false,5000
INV-SNAP-15873,2026-01-12,Reno-DC-01,NA-West,SKU-5520,3679,3072,3159,97.25,false,5000
INV-SNAP-15874,2026-01-12,Reno-DC-01,NA-West,SKU-9930,3299,2908,3054,95.22,false,0
INV-SNAP-15875,2026-01-12,Reno-DC-01,NA-West,SKU-2205,2984,2513,2640,95.19,false,1500
INV-SNAP-15876,2026-01-12,Seattle-DC-02,NA-West,SKU-8821,3515,3103,3278,94.66,false,0
INV-SNAP-15877,2026-01-12,Seattle-DC-02,NA-West,SKU-4410,3896,3234,3331,97.09,false,5000
INV-SNAP-15878,2026-01-12,Seattle-DC-02,NA-West,SKU-5520,3004,2572,2733,94.11,false,3000
INV-SNAP-15879,2026-01-12,Seattle-DC-02,NA-West,SKU-9930,3726,3179,3263,97.43,false,0
INV-SNAP-15880,2026-01-12,Seattle-DC-02,NA-West,SKU-2205,3661,3060,3187,96.02,false,5000
INV-SNAP-15881,2026-01-13,Atlanta-DC-01,NA-East,SKU-8821,3173,2651,2755,96.23,false,5000
INV-SNAP-15882,2026-01-13,Atlanta-DC-01,NA-East,SKU-4410,3544,2950,3105,95.01,false,0
INV-SNAP-15883,2026-01-13,Atlanta-DC-01,NA-East,SKU-5520,3166,2581,2680,96.31,false,5000
INV-SNAP-15884,2026-01-13,Atlanta-DC-01,NA-East,SKU-9930,3761,3126,3314,94.33,false,0
INV-SNAP-15885,2026-01-13,Atlanta-DC-01,NA-East,SKU-2205,3416,3080,3263,94.39,false,3000
INV-SNAP-15886,2026-01-13,Charlotte-DC-02,NA-East,SKU-8821,3808,3124,3250,96.12,false,0
INV-SNAP-15887,2026-01-13,Charlotte-DC-02,NA-East,SKU-4410,3139,2745,2877,95.41,false,1500
INV-SNAP-15888,2026-01-13,Charlotte-DC-02,NA-East,SKU-5520,3191,2854,3034,94.07,false,3000
INV-SNAP-15889,2026-01-13,Charlotte-DC-02,NA-East,SKU-9930,3343,2974,3096,96.06,false,3000
INV-SNAP-15890,2026-01-13,Charlotte-DC-02,NA-East,SKU-2205,3065,2578,2671,96.52,false,0
INV-SNAP-15891,2026-01-13,Chicago-DC-01,NA-Central,SKU-8821,3374,3019,3192,94.58,false,3000
INV-SNAP-15892,2026-01-13,Chicago-DC-01,NA-Central,SKU-4410,3058,2732,2888,94.6,false,5000
INV-SNAP-15893,2026-01-13,Chicago-DC-01,NA-Central,SKU-5520,3759,3136,3222,97.33,false,5000
INV-SNAP-15894,2026-01-13,Chicago-DC-01,NA-Central,SKU-9930,3824,3297,3379,97.57,false,0
INV-SNAP-15895,2026-01-13,Chicago-DC-01,NA-Central,SKU-2205,3519,3004,3087,97.31,false,5000
INV-SNAP-15896,2026-01-13,Dallas-DC-02,NA-Central,SKU-8821,3114,2748,2918,94.17,false,0
INV-SNAP-15897,2026-01-13,Dallas-DC-02,NA-Central,SKU-4410,3234,2574,2631,97.83,false,1500
INV-SNAP-15898,2026-01-13,Dallas-DC-02,NA-Central,SKU-5520,3918,3220,3377,95.35,false,1500
INV-SNAP-15899,2026-01-13,Dallas-DC-02,NA-Central,SKU-9930,3591,3063,3151,97.21,false,3000
INV-SNAP-15900,2026-01-13,Dallas-DC-02,NA-Central,SKU-2205,3282,2648,2757,96.05,false,1500
INV-SNAP-15901,2026-01-13,Reno-DC-01,NA-West,SKU-8821,3407,3049,3230,94.4,false,5000
INV-SNAP-15902,2026-01-13,Reno-DC-01,NA-West,SKU-4410,3320,2830,2945,96.1,false,5000
INV-SNAP-15903,2026-01-13,Reno-DC-01,NA-West,SKU-5520,3129,2548,2652,96.08,false,3000
INV-SNAP-15904,2026-01-13,Reno-DC-01,NA-West,SKU-9930,3153,2574,2653,97.02,false,3000
INV-SNAP-15905,2026-01-13,Reno-DC-01,NA-West,SKU-2205,3332,2884,3065,94.09,false,3000
INV-SNAP-15906,2026-01-13,Seattle-DC-02,NA-West,SKU-8821,3208,2612,2734,95.54,false,0
INV-SNAP-15907,2026-01-13,Seattle-DC-02,NA-West,SKU-4410,3158,2661,2777,95.82,false,0
INV-SNAP-15908,2026-01-13,Seattle-DC-02,NA-West,SKU-5520,3486,2939,3063,95.95,false,5000
INV-SNAP-15909,2026-01-13,Seattle-DC-02,NA-West,SKU-9930,3409,2763,2936,94.11,false,1500
INV-SNAP-15910,2026-01-13,Seattle-DC-02,NA-West,SKU-2205,3015,2482,2628,94.44,false,5000
INV-SNAP-15911,2026-01-14,Atlanta-DC-01,NA-East,SKU-8821,3448,2960,3109,95.21,false,3000
INV-SNAP-15912,2026-01-14,Atlanta-DC-01,NA-East,SKU-4410,2928,2610,2689,97.06,false,5000
INV-SNAP-15913,2026-01-14,Atlanta-DC-01,NA-East,SKU-5520,3349,2677,2824,94.79,false,0
INV-SNAP-15914,2026-01-14,Atlanta-DC-01,NA-East,SKU-9930,3589,3164,3335,94.87,false,5000
INV-SNAP-15915,2026-01-14,Atlanta-DC-01,NA-East,SKU-2205,3615,3031,3210,94.42,false,0
INV-SNAP-15916,2026-01-14,Charlotte-DC-02,NA-East,SKU-8821,3885,3222,3399,94.79,false,3000
INV-SNAP-15917,2026-01-14,Charlotte-DC-02,NA-East,SKU-4410,2841,2509,2644,94.89,false,0
INV-SNAP-15918,2026-01-14,Charlotte-DC-02,NA-East,SKU-5520,3334,2790,2849,97.93,false,3000
INV-SNAP-15919,2026-01-14,Charlotte-DC-02,NA-East,SKU-9930,3385,2833,2892,97.96,false,1500
INV-SNAP-15920,2026-01-14,Charlotte-DC-02,NA-East,SKU-2205,3196,2742,2878,95.27,false,1500
INV-SNAP-15921,2026-01-14,Chicago-DC-01,NA-Central,SKU-8821,3760,3159,3320,95.15,false,0
INV-SNAP-15922,2026-01-14,Chicago-DC-01,NA-Central,SKU-4410,3262,2950,3136,94.07,false,3000
INV-SNAP-15923,2026-01-14,Chicago-DC-01,NA-Central,SKU-5520,3226,2789,2912,95.78,false,0
INV-SNAP-15924,2026-01-14,Chicago-DC-01,NA-Central,SKU-9930,3358,2967,3142,94.43,false,0
INV-SNAP-15925,2026-01-14,Chicago-DC-01,NA-Central,SKU-2205,3577,2915,3071,94.92,false,5000
INV-SNAP-15926,2026-01-14,Dallas-DC-02,NA-Central,SKU-8821,3654,3071,3244,94.67,false,5000
INV-SNAP-15927,2026-01-14,Dallas-DC-02,NA-Central,SKU-4410,3587,3273,3374,97.01,false,1500
INV-SNAP-15928,2026-01-14,Dallas-DC-02,NA-Central,SKU-5520,3744,3072,3250,94.52,false,3000
INV-SNAP-15929,2026-01-14,Dallas-DC-02,NA-Central,SKU-9930,3532,3139,3297,95.21,false,0
INV-SNAP-15930,2026-01-14,Dallas-DC-02,NA-Central,SKU-2205,3340,3037,3197,95.0,false,0
INV-SNAP-15931,2026-01-14,Reno-DC-01,NA-West,SKU-8821,3544,3229,3397,95.05,false,0
INV-SNAP-15932,2026-01-14,Reno-DC-01,NA-West,SKU-4410,3606,2939,3017,97.41,false,1500
INV-SNAP-15933,2026-01-14,Reno-DC-01,NA-West,SKU-5520,3719,3085,3159,97.66,false,5000
INV-SNAP-15934,2026-01-14,Reno-DC-01,NA-West,SKU-9930,3662,3068,3204,95.76,false,3000
INV-SNAP-15935,2026-01-14,Reno-DC-01,NA-West,SKU-2205,3306,2833,2950,96.03,false,0
INV-SNAP-15936,2026-01-14,Seattle-DC-02,NA-West,SKU-8821,3524,2837,2987,94.98,false,0
INV-SNAP-15937,2026-01-14,Seattle-DC-02,NA-West,SKU-4410,3089,2655,2793,95.06,false,3000
INV-SNAP-15938,2026-01-14,Seattle-DC-02,NA-West,SKU-5520,2868,2558,2625,97.45,false,5000
INV-SNAP-15939,2026-01-14,Seattle-DC-02,NA-West,SKU-9930,3373,2788,2944,94.7,false,1500
INV-SNAP-15940,2026-01-14,Seattle-DC-02,NA-West,SKU-2205,3865,3291,3381,97.34,false,5000
INV-SNAP-15941,2026-01-15,Atlanta-DC-01,NA-East,SKU-8821,3173,2836,3009,94.25,false,5000
INV-SNAP-15942,2026-01-15,Atlanta-DC-01,NA-East,SKU-4410,3189,2515,2607,96.47,false,5000
INV-SNAP-15943,2026-01-15,Atlanta-DC-01,NA-East,SKU-5520,3529,2998,3141,95.45,false,1500
INV-SNAP-15944,2026-01-15,Atlanta-DC-01,NA-East,SKU-9930,3188,2781,2850,97.58,false,5000
INV-SNAP-15945,2026-01-15,Atlanta-DC-01,NA-East,SKU-2205,3682,3059,3243,94.33,false,3000
INV-SNAP-15946,2026-01-15,Charlotte-DC-02,NA-East,SKU-8821,3359,2935,3055,96.07,false,0
INV-SNAP-15947,2026-01-15,Charlotte-DC-02,NA-East,SKU-4410,3188,2780,2899,95.9,false,3000
INV-SNAP-15948,2026-01-15,Charlotte-DC-02,NA-East,SKU-5520,2790,2461,2607,94.4,false,5000
INV-SNAP-15949,2026-01-15,Charlotte-DC-02,NA-East,SKU-9930,3049,2675,2760,96.92,false,3000
INV-SNAP-15950,2026-01-15,Charlotte-DC-02,NA-East,SKU-2205,3778,3135,3288,95.35,false,5000
INV-SNAP-15951,2026-01-15,Chicago-DC-01,NA-Central,SKU-8821,3325,2680,2824,94.9,false,5000
INV-SNAP-15952,2026-01-15,Chicago-DC-01,NA-Central,SKU-4410,3169,2640,2800,94.29,false,3000
INV-SNAP-15953,2026-01-15,Chicago-DC-01,NA-Central,SKU-5520,3925,3261,3363,96.97,false,1500
INV-SNAP-15954,2026-01-15,Chicago-DC-01,NA-Central,SKU-9930,3126,2456,2609,94.14,false,3000
INV-SNAP-15955,2026-01-15,Chicago-DC-01,NA-Central,SKU-2205,3301,2862,2989,95.75,false,3000
INV-SNAP-15956,2026-01-15,Dallas-DC-02,NA-Central,SKU-8821,3406,2913,2995,97.26,false,5000
INV-SNAP-15957,2026-01-15,Dallas-DC-02,NA-Central,SKU-4410,2925,2593,2747,94.39,false,5000
INV-SNAP-15958,2026-01-15,Dallas-DC-02,NA-Central,SKU-5520,2995,2578,2738,94.16,false,3000
INV-SNAP-15959,2026-01-15,Dallas-DC-02,NA-Central,SKU-9930,3624,3199,3347,95.58,false,1500
INV-SNAP-15960,2026-01-15,Dallas-DC-02,NA-Central,SKU-2205,3408,2993,3056,97.94,false,1500
INV-SNAP-15961,2026-01-15,Reno-DC-01,NA-West,SKU-8821,3381,3055,3178,96.13,false,5000
INV-SNAP-15962,2026-01-15,Reno-DC-01,NA-West,SKU-4410,3176,2784,2854,97.55,false,5000
INV-SNAP-15963,2026-01-15,Reno-DC-01,NA-West,SKU-5520,3402,2715,2847,95.36,false,1500
INV-SNAP-15964,2026-01-15,Reno-DC-01,NA-West,SKU-9930,3793,3156,3271,96.48,false,3000
INV-SNAP-15965,2026-01-15,Reno-DC-01,NA-West,SKU-2205,3214,2677,2788,96.02,false,0
INV-SNAP-15966,2026-01-15,Seattle-DC-02,NA-West,SKU-8821,3740,3130,3325,94.14,false,3000
INV-SNAP-15967,2026-01-15,Seattle-DC-02,NA-West,SKU-4410,3200,2745,2844,96.52,false,1500
INV-SNAP-15968,2026-01-15,Seattle-DC-02,NA-West,SKU-5520,3303,2814,2911,96.67,false,1500
