ticket_id,created_at,region,source_entity,category,severity,subject,content_summary,sentiment_score
ZD-TK-2439,2026-02-27T14:25:00Z,NA-West,DIST-CAL-ENTERPRISE,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.24
ZD-TK-2440,2026-02-27T09:10:00Z,NA-West,DIST-CAL-ENTERPRISE,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.09
ZD-TK-2441,2026-02-28T09:39:00Z,NA-East,DIST-APEX-EAST,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-APEX-EAST,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.16
ZD-TK-2442,2026-02-28T15:28:00Z,NA-East,DIST-SUNBELT-PARTS,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-SUNBELT-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.22
ZD-TK-2443,2026-02-28T09:19:00Z,NA-Central,DIST-MIDWEST-DIRECT,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.01
ZD-TK-2444,2026-02-28T11:45:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.12
ZD-TK-2445,2026-02-28T16:29:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.3
ZD-TK-2446,2026-02-28T15:09:00Z,NA-West,DIST-CAL-ENTERPRISE,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.04
ZD-TK-2447,2026-02-28T15:37:00Z,NA-West,DIST-PACIFIC-LOGISTICS,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.01
ZD-TK-2448,2026-02-28T08:47:00Z,NA-West,DIST-CAL-ENTERPRISE,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.2
ZD-TK-2449,2026-03-01T09:17:00Z,NA-East,DIST-SUNBELT-PARTS,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-SUNBELT-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.32
ZD-TK-2450,2026-03-01T08:38:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.31
ZD-TK-2451,2026-03-01T08:43:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.05
ZD-TK-2452,2026-03-01T11:13:00Z,NA-West,DIST-CAL-ENTERPRISE,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.06
ZD-TK-2453,2026-03-01T11:14:00Z,NA-West,DIST-MOUNTAIN-PARTS,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.22
ZD-TK-2454,2026-03-02T09:38:00Z,NA-East,DIST-APEX-EAST,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-APEX-EAST,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.02
ZD-TK-2455,2026-03-02T14:58:00Z,NA-East,DIST-APEX-EAST,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-APEX-EAST,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.17
ZD-TK-2456,2026-03-02T13:13:00Z,NA-Central,DIST-MIDWEST-DIRECT,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.26
ZD-TK-2457,2026-03-02T11:04:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.1
ZD-TK-2458,2026-03-02T12:53:00Z,NA-West,DIST-CAL-ENTERPRISE,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.11
ZD-TK-2459,2026-03-03T14:32:00Z,NA-East,DIST-SUNBELT-PARTS,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-SUNBELT-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.33
ZD-TK-2460,2026-03-03T09:38:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.15
ZD-TK-2461,2026-03-03T09:01:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.01
ZD-TK-2462,2026-03-03T15:09:00Z,NA-West,DIST-MOUNTAIN-PARTS,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.21
ZD-TK-2463,2026-03-03T17:39:00Z,NA-West,DIST-CAL-ENTERPRISE,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.2
ZD-TK-2464,2026-03-03T14:24:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.08
ZD-TK-2465,2026-03-04T13:17:00Z,NA-East,DIST-APEX-EAST,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-APEX-EAST,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.06
ZD-TK-2466,2026-03-04T16:38:00Z,NA-East,DIST-EMPIRE-IND,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-EMPIRE-IND,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.16
ZD-TK-2467,2026-03-04T13:10:00Z,NA-East,DIST-COASTAL-WHOLESALE,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-COASTAL-WHOLESALE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.23
ZD-TK-2468,2026-03-04T13:23:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.28
ZD-TK-2469,2026-03-04T14:02:00Z,NA-Central,DIST-MIDWEST-DIRECT,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.29
ZD-TK-2470,2026-03-04T13:42:00Z,NA-West,DIST-MOUNTAIN-PARTS,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.08
ZD-TK-2471,2026-03-04T09:32:00Z,NA-West,DIST-CAL-ENTERPRISE,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.17
ZD-TK-2472,2026-03-05T17:17:00Z,NA-East,DIST-TRI-STATE-OPS,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-TRI-STATE-OPS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.29
ZD-TK-2473,2026-03-05T11:12:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.25
ZD-TK-2474,2026-03-05T13:56:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.12
ZD-TK-2475,2026-03-05T09:34:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.04
ZD-TK-2476,2026-03-06T14:03:00Z,NA-East,DIST-APEX-EAST,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-APEX-EAST,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.28
ZD-TK-2477,2026-03-06T17:22:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.34
ZD-TK-2478,2026-03-06T16:14:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.22
ZD-TK-2479,2026-03-06T14:17:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.28
ZD-TK-2480,2026-03-06T14:20:00Z,NA-West,DIST-CAL-ENTERPRISE,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.17
ZD-TK-2481,2026-03-06T17:56:00Z,NA-West,DIST-PACIFIC-LOGISTICS,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.16
ZD-TK-2482,2026-03-07T15:39:00Z,NA-East,DIST-SUNBELT-PARTS,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-SUNBELT-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.14
ZD-TK-2483,2026-03-07T08:48:00Z,NA-East,DIST-MIDATL-SUPPLY,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-MIDATL-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.02
ZD-TK-2484,2026-03-07T09:49:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.04
ZD-TK-2485,2026-03-07T10:13:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.35
ZD-TK-2486,2026-03-07T09:19:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.25
ZD-TK-2487,2026-03-07T09:17:00Z,NA-West,DIST-CAL-ENTERPRISE,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.23
ZD-TK-2488,2026-03-07T17:48:00Z,NA-West,DIST-CAL-ENTERPRISE,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.18
ZD-TK-2489,2026-03-07T11:37:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.31
ZD-TK-2490,2026-03-08T15:58:00Z,NA-East,DIST-MIDATL-SUPPLY,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-MIDATL-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.22
ZD-TK-2491,2026-03-08T12:32:00Z,NA-East,DIST-MIDATL-SUPPLY,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-MIDATL-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.3
ZD-TK-2492,2026-03-08T14:43:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.25
ZD-TK-2493,2026-03-08T11:07:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.25
ZD-TK-2494,2026-03-08T17:03:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.14
ZD-TK-2495,2026-03-08T16:06:00Z,NA-West,DIST-CAL-ENTERPRISE,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.22
ZD-TK-2496,2026-03-09T14:25:00Z,NA-East,DIST-APEX-EAST,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-APEX-EAST,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.29
ZD-TK-2497,2026-03-09T12:30:00Z,NA-East,DIST-EMPIRE-IND,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-EMPIRE-IND,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.26
ZD-TK-2498,2026-03-09T13:04:00Z,NA-Central,DIST-MIDWEST-DIRECT,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.2
ZD-TK-2499,2026-03-09T17:57:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.34
ZD-TK-2500,2026-03-09T09:04:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.33
ZD-TK-2501,2026-03-09T09:24:00Z,NA-West,DIST-MOUNTAIN-PARTS,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.06
ZD-TK-2502,2026-03-09T12:09:00Z,NA-West,DIST-PACIFIC-LOGISTICS,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.29
ZD-TK-2503,2026-03-10T08:23:00Z,NA-East,DIST-EMPIRE-IND,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-EMPIRE-IND,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.32
ZD-TK-2504,2026-03-10T14:20:00Z,NA-East,DIST-COASTAL-WHOLESALE,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-COASTAL-WHOLESALE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.23
ZD-TK-2505,2026-03-10T13:48:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.28
ZD-TK-2506,2026-03-10T13:19:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.18
ZD-TK-2507,2026-03-10T17:43:00Z,NA-West,DIST-PACIFIC-LOGISTICS,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.31
ZD-TK-2508,2026-03-10T14:37:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.13
ZD-TK-2509,2026-03-11T14:37:00Z,NA-East,DIST-EMPIRE-IND,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-EMPIRE-IND,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.13
ZD-TK-2510,2026-03-11T15:13:00Z,NA-East,DIST-TRI-STATE-OPS,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-TRI-STATE-OPS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.22
ZD-TK-2511,2026-03-11T09:24:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.08
ZD-TK-2512,2026-03-11T15:01:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.2
ZD-TK-2513,2026-03-11T08:19:00Z,NA-West,DIST-CAL-ENTERPRISE,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.16
